#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T19:30:00Z,0.30814768592281955,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T19:40:00Z,0.31420639562769886,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T19:50:00Z,0.30669054307946586,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T20:00:00Z,0.30932808016291913,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T20:10:00Z,0.3153439897382613,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T20:20:00Z,0.3116768899140821,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T20:30:00Z,0.30613830369284084,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T20:40:00Z,0.30561937690871716,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T20:50:00Z,0.31043304230058066,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T21:00:00Z,0.3104671832772627,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T21:10:00Z,0.30815162153833525,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T21:20:00Z,0.31181476921134627,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T21:30:00Z,0.31660471693976244,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T21:40:00Z,0.3119143026192363,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T21:50:00Z,0.31505434036217306,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T22:00:00Z,0.3134805398622673,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T22:10:00Z,0.31500365957070875,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T22:20:00Z,0.3150373490819944,usage_system,cpu,cpu-total,35c4ab29f7e3
